"product_key","product_id","name","category","brand","department"
1301811,980,"Rafaella Women's Side Button Sweater","Sweaters","Rafaella","Women"
1301812,2068,"Rafaella Oversized Collar V-neck Sweater","Fashion Hoodies & Sweatshirts","Rafaella","Women"
1301813,5208,"Rafaella Women's Classic Fit Pant","Pants & Capris","Rafaella","Women"
1301814,5262,"Rafaella Women's Comfort Pant","Pants & Capris","Rafaella","Women"
1301815,5282,"Rafaella Women's Curvy Fit Pant","Pants & Capris","Rafaella","Women"
1301816,5318,"Rafaella Women's Palazzo Pant","Pants & Capris","Rafaella","Women"
1301817,5320,"Rafaella Women's Comfort Pant","Pants & Capris","Rafaella","Women"
1301818,5369,"Rafaella Women's Cordoroy Pant","Pants & Capris","Rafaella","Women"
1301819,5390,"Rafaella Women's Slim Flare Pant","Pants & Capris","Rafaella","Women"
1301820,5455,"Rafaella Women's Modern Slim Pant","Pants & Capris","Rafaella","Women"
1301821,5539,"Rafaella Women's Power Stretch Pant","Pants & Capris","Rafaella","Women"
1301822,5582,"Rafaella Women's Slim Pant","Pants & Capris","Rafaella","Women"
1301823,7259,"Rafaella Women's Tweed Skirt","Skirts","Rafaella","Women"
1301824,7674,"Rafaella Lace Fashion Jacket","Blazers & Jackets","Rafaella","Women"
1301825,17373,"RetroFit Men's Long Sleeve Full Zip Striped Hoodie Sweater Red Black","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301826,17476,"RetroFit Men's Long Sleeve Henley Striped Hoodie Shirt Sweater Gray White","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301827,17512,"RETROFIT Border Town Mens Hooded Sweater","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301828,17538,"RetroFit Men's Long Sleeve Pullover Hoodie Sweater Charcoal & Green","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301829,17567,"RetroFit Men's Long Sleeve Pullover Hoodie Sweater Charcoal & Black","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301830,17575,"RetroFit Men's Marine Layer Long Sleeve Striped Hooded Shirt Sweater White","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301831,17617,"RETROFIT Bar None Mens Hooded Sweater","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301832,17622,"RETROFIT Dip Mens Hooded Sweater","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301833,17630,"RetroFit Men's Long Sleeve Pullover Hoodie Sweater Striped Maroon/Black","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301834,17651,"RetroFit Men's Mexican Pancho Long Sleeve Striped Hooded Shirt Sweater Gray","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301835,17665,"RETROFIT Men's Metal Long Sleeve Striped Hooded Sweater Black Red","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301836,17681,"Retrofit Striped Hooded Jacket","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301837,17697,"RetroFit Men's Long Sleeve Striped Hoodie Pullover Sweater Black Blue","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301838,17727,"RetroFit Men's Long Sleeve Pullover Hoodie Sweater Striped Blue/Black","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301839,17787,"Retrofit Men's Hooded Jacket","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301840,17828,"RETROFIT Men's Metal Long Sleeve Striped Hooded Sweater Gray Blue","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301841,17867,"RETROFIT Edison Mens Hoodie","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301842,17879,"Retrofit Men's Striped Hooded Jacket","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301843,17962,"RetroFit Men's Long Sleeve Pullover Hoodie Sweater White & Blue","Fashion Hoodies & Sweatshirts","Retrofit","Men"
1301844,19123,"Retrofit Hooded Sweater","Sweaters","Retrofit","Men"
1301845,19170,"RETROFIT Ivy League Mens Cardigan","Sweaters","Retrofit","Men"
1301846,19264,"RETROFIT Say What Mens Sweater","Sweaters","Retrofit","Men"
1301847,19269,"RETROFIT Men's Deep Night Long Sleeve Argyle V Neck Sweater Navy Blue","Sweaters","Retrofit","Men"
1301848,19287,"RETROFIT Poller Mens Sweater","Sweaters","Retrofit","Men"
1301849,19331,"RetroFit Men's Black Heater Long Sleeve Striped Crew Neck Sweater Black","Sweaters","Retrofit","Men"
1301850,19410,"RETROFIT Larry Mens Sweater","Sweaters","Retrofit","Men"
1301851,19420,"RETROFIT Frequency Mens Sweater","Sweaters","Retrofit","Men"
1301852,19438,"RetroFit Men's Knit Pullover Designer Sweater White w/Gray Stripes","Sweaters","Retrofit","Men"
1301853,19454,"Retrofit Wide Ribbed Sweater","Sweaters","Retrofit","Men"
1301854,19556,"RETROFIT Men's Port 2 Wine Long Sleeve Striped V Neck Sweater","Sweaters","Retrofit","Men"
1301855,13595,"Scarfand's Leopard Infinity Scarf","Accessories","Scarfand","Women"
1301856,13783,"Scarfand's Zig Zag Ripple Infinity Scarf","Accessories","Scarfand","Women"
1301857,14276,"Scarfand's Small Floral Scarf","Accessories","Scarfand","Women"
1301858,14277,"Scarfand's Colorful Leopard Print Infinity Scarf","Accessories","Scarfand","Women"
1301859,14291,"Scarfand's Fishnet Infinity Scarf","Accessories","Scarfand","Women"
1301860,15570,"Scarfand's Zig Zag Ripple Infinity Scarf","Plus","Scarfand","Women"
1301861,27,"Splendid Women's Rib Henley","Tops & Tees","Splendid","Women"
1301862,41,"Splendid Women's Double Pocket Shirt","Tops & Tees","Splendid","Women"
1301863,73,"Splendid Women's Colorblock Tank","Tops & Tees","Splendid","Women"
1301864,74,"Splendid Women's Lace Up Henley Top","Tops & Tees","Splendid","Women"
1301865,78,"Splendid Women's Boxy Pocket Top","Tops & Tees","Splendid","Women"
1301866,498,"Splendid Women's V-Neck Top","Tops & Tees","Splendid","Women"
1301867,751,"Splendid Women's Long Sleeve Collar Top Shirt","Tops & Tees","Splendid","Women"
1301868,775,"Splendid Women's Boat Neck Top","Tops & Tees","Splendid","Women"
1301869,792,"Splendid Women's Seaside Stripe Sweater","Sweaters","Splendid","Women"
1301870,865,"Splendid Women's Jersey Wrap","Sweaters","Splendid","Women"
1301871,1043,"Splendid Women's Thermal Long Sleeve Cowl Neck Top","Sweaters","Splendid","Women"
1301872,1260,"Splendid Women's 1X1 Turtleneck","Sweaters","Splendid","Women"
1301873,2108,"Splendid Women's Zippie with Tab Sleeve","Fashion Hoodies & Sweatshirts","Splendid","Women"
1301874,2374,"Splendid Women's Mock Twist Hooded Pull Over","Fashion Hoodies & Sweatshirts","Splendid","Women"
1301875,2725,"Splendid Women's Active Pullover","Active","Splendid","Women"
1301876,6011,"Splendid Women's Leopard Legging","Leggings","Splendid","Women"
1301877,6404,"Splendid Women's Soft Stretch Short Pant","Shorts","Splendid","Women"
1301878,6470,"Splendid Women's Drawstring Short","Shorts","Splendid","Women"
1301879,6866,"Splendid Women's Drawstring Short","Shorts","Splendid","Women"
1301880,7620,"Splendid Women's Navy Stripe Jersey Blazer","Blazers & Jackets","Splendid","Women"
1301881,7622,"Splendid Women's Solid Heavy Jersey Blazer","Blazers & Jackets","Splendid","Women"
1301882,13558,"Splendid Women's Marcel Stripe Sweetheart Top","Swim","Splendid","Women"
1301883,15091,"A Pea in the Pod: Splendid Fold Over Belly Jersey Knit Ruched Maternity Yoga Pants","Maternity","Splendid","Women"
1301884,15120,"A Pea in the Pod Collection: Splendid Long Sleeve Boat Neck Maternity T Shirt","Maternity","Splendid","Women"
1301885,9251,"BOOTIGHTS Women's Draper Herringbone Socks","Socks & Hosiery","BOOTIGHTS","Women"
1301886,15763,"BOOTIGHTS Women's Mid-Calf Core Socks","Plus","BOOTIGHTS","Women"
1301887,28142,"Barracuda Men's Jammer Swimsuit","Swim","Barracuda","Men"
1301888,28154,"Barracuda Men's Brief Swimsuit","Swim","Barracuda","Men"
1301889,12835,"Sexy Retro Padded Ruffle Halter One Piece Red","Swim","Beach Joy","Women"
1301890,13008,"Sexy Retro Padded Ruffle Halter One Piece Blue","Swim","Beach Joy","Women"
1301891,13051,"Sexy Retro Padded Ruffle Halter One Piece Black","Swim","Beach Joy","Women"
1301892,13096,"Black Halter Swim Dress","Swim","Beach Joy","Women"
1301893,13134,"Retro Polka Dots One Piece Bathing Suit Brown & White","Swim","Beach Joy","Women"
1301894,13139,"Tankini Multi Colored Top & Black Shorts Bottom","Swim","Beach Joy","Women"
1301895,13143,"Black Stripes Sexy Halter Retro Vintage One-Piece Swimsuit","Swim","Beach Joy","Women"
1301896,13235,"Black Tankini Top & Belted BoyShorts Bottom","Swim","Beach Joy","Women"
1301897,13264,"Blue Halter Swim Dress","Swim","Beach Joy","Women"
1301898,13279,"Sexy Retro Vintage Padded Halter One Piece Black","Swim","Beach Joy","Women"
1301899,13282,"Monokini Swimsuit Blue","Swim","Beach Joy","Women"
1301900,13311,"Womens Monokini Swimsuit Leopard","Swim","Beach Joy","Women"
1301901,13321,"Purple Padded Halter Top & Bikini Bottom Set","Swim","Beach Joy","Women"
1301902,13373,"Sexy Retro Padded Halter One Piece Red White","Swim","Beach Joy","Women"
1301903,13377,"Rhinestone Halter Monokini Black","Swim","Beach Joy","Women"
1301904,13471,"Brazil Flag Triangle Top & Bikini Bottom Set","Swim","Beach Joy","Women"
1301905,13508,"Black & White Stripes Sexy One-Shoulder One Piece Bathing Suit","Swim","Beach Joy","Women"
1301906,13531,"Monokini Swimsuit Halter Top Black","Swim","Beach Joy","Women"
1301907,13545,"Black Brown White Sexy Halter Retro One Piece","Swim","Beach Joy","Women"
1301908,17153,"Black Web Men's Striped Hoodie Sweatshirt Henley Lightweight MADE IN USA","Fashion Hoodies & Sweatshirts","Black Web","Men"
1301909,399,"Cosabella Women's Talco Long Camisole","Tops & Tees","Cosabella","Women"
1301910,10410,"Cosabella Women's Never Say Never Sweetie Soft Bra","Intimates","Cosabella","Women"
1301911,10601,"Cosabella Women's Talco Soft Bra","Intimates","Cosabella","Women"
1301912,10709,"Cosabella Women's Never Say Never 2 Tone Lr Thong","Intimates","Cosabella","Women"
1301913,10738,"Cosabella Women's Never Say Never Cutie Thong","Intimates","Cosabella","Women"
1301914,10753,"Cosabella Women's Never Say Never Hipster","Intimates","Cosabella","Women"
1301915,10884,"Cosabella Women's Never Say Never Bootie Thong","Intimates","Cosabella","Women"
1301916,10910,"Cosabella Women's Bellissima Hotpant","Intimates","Cosabella","Women"
1301917,10936,"Cosabella Women's Soire Thong","Intimates","Cosabella","Women"
1301918,10978,"Cosabella Women's Talco Low Rise Thong","Intimates","Cosabella","Women"
1301919,11004,"Cosabella Women's Soire Lr Hotpant","Intimates","Cosabella","Women"
1301920,11006,"Cosabella Women's Talco G-String","Intimates","Cosabella","Women"
1301921,11017,"Cosabella Women's Soire Italian Thong","Intimates","Cosabella","Women"
1301922,11060,"Cosabella Women's Dolce Bikini","Intimates","Cosabella","Women"
1301923,11070,"Cosabella Women's Free Bikini","Intimates","Cosabella","Women"
1301924,11072,"Cosabella Women's Soire Lr Bikini","Intimates","Cosabella","Women"
1301925,11077,"Cosabella Women's Aire Lr Thong","Intimates","Cosabella","Women"
1301926,11638,"Cosabella Women's Talco Long Camisole","Intimates","Cosabella","Women"
1301927,11678,"Cosabella Ceylon Camisole (ceylo17)","Intimates","Cosabella","Women"
1301928,11716,"Cosabella Women's Talco Long V Neck Camisole","Intimates","Cosabella","Women"
1301929,11723,"Cosabella Women's Dolce Vita Camisole","Intimates","Cosabella","Women"
1301930,11785,"Cosabella Women's Hortensia Camisole","Intimates","Cosabella","Women"
1301931,11787,"Cosabella Women's Kira Camisole","Intimates","Cosabella","Women"
1301932,11849,"Cosabella Women's Dolce Babydoll","Intimates","Cosabella","Women"
1301933,11934,"Cosabella Women's Never Say Never Babydoll","Intimates","Cosabella","Women"
1301934,12080,"Cosabella Women's Lucky Babydoll","Intimates","Cosabella","Women"
1301935,12093,"Cosabella Women's Ever Babydoll","Intimates","Cosabella","Women"
1301936,12098,"Cosabella Women's Silvia Babydoll","Intimates","Cosabella","Women"
1301937,12130,"Cosabella Women's Giulietta Babydoll Underwear","Intimates","Cosabella","Women"
1301938,12135,"Cosabella Women's Cleope Babydoll","Intimates","Cosabella","Women"
1301939,12136,"Cosabella Never Say Never Foxie Chemise (NEV2701)","Intimates","Cosabella","Women"
1301940,12138,"Cosabella Women's Ever 2 Tone Babydoll","Intimates","Cosabella","Women"
1301941,12008,"Dreamgirl Women's Plus Size Midnight Mistress Garter Slip","Intimates","Dreamgirl","Women"
1301942,12046,"Dreamgirl Women's Queen Plus-Size Valentine's Gift Heart Me Babydoll And Thong","Intimates","Dreamgirl","Women"
1301943,11370,"Firm Control Waist Cincher Band By Flakisima","Intimates","Flakisima","Women"
1301944,419,"Hard Tail Cross Back Tank","Tops & Tees","Hard Tail","Women"
1301945,695,"Hard Tail Long Skinny Tee","Tops & Tees","Hard Tail","Women"
1301946,2661,"Hard Tail Foldover Bootcut Yoga Pants with Hard Tail Logo","Active","Hard Tail","Women"
1301947,5178,"Hard Tail Slub Jersey Double Layered Roll Down Pant","Pants & Capris","Hard Tail","Women"
1301948,5263,"Hard Tail Womens Lightweight Fleece Roll Down Sweatpant","Pants & Capris","Hard Tail","Women"
1301949,5771,"Hard Tail python leggings","Leggings","Hard Tail","Women"
1301950,5810,"Hard tail ankle Jeggings (black)","Leggings","Hard Tail","Women"
1301951,5840,"Hard Tail Womens Rollover Legging","Leggings","Hard Tail","Women"
1301952,5853,"Hard Tail 6 Pocket Cargo Ankle Leggings","Leggings","Hard Tail","Women"
1301953,5891,"Hard Tail Full Length Low Rise Layering Leggings","Leggings","Hard Tail","Women"
1301954,5895,"Hard Tail shirred button back knee leggings","Leggings","Hard Tail","Women"
1301955,6036,"Hard Tail Python Low Rise Layering Leggings","Leggings","Hard Tail","Women"
1301956,6643,"Hard Tail rainbow horizon shorts","Shorts","Hard Tail","Women"
1301957,7222,"Hard Tail Denim wash pencil skirt","Skirts","Hard Tail","Women"
1301958,7238,"Hard Tail Roll Down Sweep Skirt","Skirts","Hard Tail","Women"
1301959,7293,"Hard Tail A-line skirt (black)","Skirts","Hard Tail","Women"
1301960,7402,"Hard Tail skinny black denim wash skirt","Skirts","Hard Tail","Women"
1301961,7442,"Hard Tail Women's Voile Skirt","Skirts","Hard Tail","Women"
1301962,7447,"Hard Tail tie dye maxi skirt","Skirts","Hard Tail","Women"
1301963,7452,"Hard Tail Denim wash pencil skirt -charcoal","Skirts","Hard Tail","Women"
1301964,183,"Hollister Womens Ribbed Tank Top Sleeveless Lace Trim Racer Back","Tops & Tees","Hollister","Women"
1301965,7062,"Hollister Women's Harbor Beach Stripe Belted Seersucker Shorts","Shorts","Hollister","Women"
1301966,7203,"Hollister Women's Plaid Miniskirt","Skirts","Hollister","Women"
1301967,7247,"Hollister Womens Mini Skirt Preppy Striped Pattern","Skirts","Hollister","Women"
1301968,7459,"Hollister Junior's Dixon Lake Velvet Mini Skirt (Navy Blue)","Skirts","Hollister","Women"
1301969,16766,"Hollister Men Short Sleeve Crewneck Logo T-shirt","Tops & Tees","Hollister","Men"
1301970,19464,"Hollister Men's Wool Cable Knit Sweater","Sweaters","Hollister","Men"
1301971,1591,"Teenage Runaway Skeleton Hottie Mask Hoodie","Fashion Hoodies & Sweatshirts","Hot Topic","Women"
1301972,1615,"Too Fast Skull Floral Lace Front Cardigan","Fashion Hoodies & Sweatshirts","Hot Topic","Women"
1301973,1734,"Royal Bones Black O-Ring Girls Hoodie","Fashion Hoodies & Sweatshirts","Hot Topic","Women"
1301974,2069,"Teenage Runaway Black Lace Cardigan","Fashion Hoodies & Sweatshirts","Hot Topic","Women"
1301975,2217,"Teenage Runaway Red Black Rose Cardigan","Fashion Hoodies & Sweatshirts","Hot Topic","Women"
1301976,4455,"LOVEsick Blue Cloud Destroyed Skinny Jeans","Jeans","Hot Topic","Women"
1301977,4460,"Black Sailor High-Waisted Skinny Jeans","Jeans","Hot Topic","Women"
1301978,4538,"LOVEsick Black Zipper Super Skinny Jeggings","Jeans","Hot Topic","Women"
1301979,4564,"LOVEsick Black Deconstructed Skinny Jeans","Jeans","Hot Topic","Women"
1301980,4679,"LOVEsick Crystal Wash Super Skinny Jeggings","Jeans","Hot Topic","Women"
1301981,4708,"Royal Bones Rose Lace Split Leg Skinny Jeans","Jeans","Hot Topic","Women"
1301982,4851,"Royal Bones Skull Split Leg Skinny Jeans","Jeans","Hot Topic","Women"
1301983,4852,"Royal Bones Party Skull Split Leg Skinny Jeans","Jeans","Hot Topic","Women"
1301984,4998,"Judy Blue High Waisted Blue Denim Skinny Jeans","Jeans","Hot Topic","Women"
1301985,5037,"LOVEsick Red Skinny Jeans","Jeans","Hot Topic","Women"
1301986,5051,"Royal Bones Allover Skull Skinny Jeans","Jeans","Hot Topic","Women"
1301987,5080,"LOVEsick Black Skinny Jeans","Jeans","Hot Topic","Women"
1301988,5345,"Lip Service Black Mesh Skinny Pant","Pants & Capris","Hot Topic","Women"
1301989,6376,"Judy Blue Red High-Waisted Shorts","Shorts","Hot Topic","Women"
1301990,6488,"LOVEsick Brass Circle Stud Cut-Off Short Shorts","Shorts","Hot Topic","Women"
1301991,6532,"Judy Blue Black High-Waisted Shorts","Shorts","Hot Topic","Women"
1301992,6747,"LOVEsick Red Destroyed Shorts","Shorts","Hot Topic","Women"
1301993,6816,"LOVEsick Black And White Snake Shorts","Shorts","Hot Topic","Women"
1301994,6923,"Orange Leopard Distressed Cut-Off Short Shorts","Shorts","Hot Topic","Women"
1301995,7099,"Galaxy Contour Mini Skirt","Skirts","Hot Topic","Women"
1301996,7271,"Hell Bunny Lace-Up Swiss Dot Mini","Skirts","Hot Topic","Women"
1301997,7300,"Skull Butterfly Hi-Lo Skirt","Skirts","Hot Topic","Women"
1301998,7338,"Ditsy Floral Circle Skirt","Skirts","Hot Topic","Women"
1301999,7414,"LOVEsick Flying Skull Contour Mini Skirt","Skirts","Hot Topic","Women"
1302000,7453,"Hell Bunny Sailor Skirt","Skirts","Hot Topic","Women"
1302001,9026,"Black And White Cushioned Knee-High Crew Socks","Socks & Hosiery","Hot Topic","Women"
1302002,17088,"RUDE Skeleton Full Zip Hoodie","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302003,17320,"Pokemon Pikachu Grid Pullover Hoodie","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302004,17349,"RUDE Black Wool Bomber Jacket","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302005,17360,"RUDE Black Wash Hooded Denim Vest","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302006,17431,"RUDE Black Mineral Wash Military Hoodie","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302007,17475,"RUDE Black And Grey Raglan Cardigan","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302008,17478,"My Little Pony Keep Calm And Brony On Zip Hoodie","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302009,17506,"Nintendo Super Mario Bros. Characters Zip Hoodie","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302010,17599,"RUDE Jersey Cardigan","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302011,17607,"Invader Zim World Domination Hoodie","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302012,17627,"RUDE Skeleton Crossbones Zip Hoodie","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302013,17639,"Portal Test Chambers Black Zip Hoodie","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302014,17642,"RUDE Skull Crewneck Sweatshirt","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302015,17660,"RUDE Quilted Coated Black Bomber Jacket","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302016,17663,"Johnny The Homicidal Maniac Knives Hoodie","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302017,17743,"RUDE Blue Double Dye Trucker Jacket","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302018,17843,"Perforated Maroon Faux Leather Zip Hooded Jacket","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302019,17882,"RUDE Grey Wine Raglan Cardigan Hoodie","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302020,17925,"RUDE Bullet Crewneck Sweatshirt","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302021,17932,"Goodie Two Sleeves Sophisticated Panda Pullover Hoodie","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302022,17938,"Goodie Two Sleeves I Mustache You A Question Pullover Hoodie","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302023,18001,"RUDE Black Red Speckle Zip Hoodie","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302172,7387,"Plus Size White Moon Skirt","Skirts","Blue Plate","Women"
1302024,18012,"Keep Calm And Kill Zombies Zip Hoodie","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302025,18020,"Goodie Two Sleeves Zombie Killing Zip Hoodie","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302026,18042,"Black Knit Hooded Jacket","Fashion Hoodies & Sweatshirts","Hot Topic","Men"
1302027,19448,"Maroon And Grey Stripe Hooded Zipper Vest","Sweaters","Hot Topic","Men"
1302028,20038,"RUDE Black Pinstripe Hooded Vest","Suits & Sport Coats","Hot Topic","Men"
1302029,20866,"Rude Black Skinny Fit Denim Jeans","Jeans","Hot Topic","Men"
1302030,20970,"RUDE Black Raw Slouch Skinny Jeans","Jeans","Hot Topic","Men"
1302031,21001,"RUDE Bright Red Wash Skinny Fit Jeans","Jeans","Hot Topic","Men"
1302032,21019,"RUDE Grey Destroyed Skinny Jeans","Jeans","Hot Topic","Men"
1302033,21024,"Rude Dark Vintage Crinkle Super Skinny Jeans","Jeans","Hot Topic","Men"
1302034,21038,"RUDE Brown Wash Skinny Fit Denim Jeans","Jeans","Hot Topic","Men"
1302035,21064,"RUDE Red Cloud Wash Skinny Jeans","Jeans","Hot Topic","Men"
1302036,21074,"RUDE Dark Indigo Super Skinny Jeans","Jeans","Hot Topic","Men"
1302037,21110,"RUDE Blue Double Dye Skinny Fit Denim Jeans","Jeans","Hot Topic","Men"
1302038,21130,"RUDE Black Destroyed Super Skinny Fit Denim Jeans","Jeans","Hot Topic","Men"
1302039,21141,"RUDE Olive Wash Skinny Jeans","Jeans","Hot Topic","Men"
1302040,21153,"RUDE White Skinny Fit Denim Jeans","Jeans","Hot Topic","Men"
1302041,21168,"RUDE Black Skinny Fit Denim Jeans","Jeans","Hot Topic","Men"
1302042,21186,"RUDE Blue Black Super Skinny Fit Denim Jeans","Jeans","Hot Topic","Men"
1302043,21292,"RUDE Grey Vintage Skinny Jeans","Jeans","Hot Topic","Men"
1302044,21323,"Social Collision Khaki Skinny Fit Jeans","Jeans","Hot Topic","Men"
1302045,21342,"Rude True Black Super Skinny Jeans","Jeans","Hot Topic","Men"
1302046,21366,"RUDE Brown Wash Skinny Fit Denim Jeans","Jeans","Hot Topic","Men"
1302047,21367,"RUDE Black Raw Slouch Skinny Jeans","Jeans","Hot Topic","Men"
1302048,21435,"RUDE White Skinny Fit Denim Jeans","Jeans","Hot Topic","Men"
1302049,21449,"RUDE Purple Haze Skinny Jeans","Jeans","Hot Topic","Men"
1302050,21472,"RUDE Dark Vintage Skinny Jeans","Jeans","Hot Topic","Men"
1302051,21476,"RUDE Dark Indigo Super Skinny Jeans","Jeans","Hot Topic","Men"
1302052,21479,"RUDE Blue Black Super Skinny Fit Denim Jeans","Jeans","Hot Topic","Men"
1302053,21487,"RUDE Black Destroyed Super Skinny Fit Denim Jeans","Jeans","Hot Topic","Men"
1302054,21517,"RUDE Burnt Red Super Skinny Fit Denim Jeans","Jeans","Hot Topic","Men"
1302055,21518,"RUDE Grey Destroyed Skinny Jeans","Jeans","Hot Topic","Men"
1302056,21567,"RUDE Blackstorm Wash Super Skinny Fit Denim Jeans","Jeans","Hot Topic","Men"
1302057,21573,"RUDE Dark Vintage Skinny Jeans","Jeans","Hot Topic","Men"
1302058,21588,"RUDE Burnt Red Super Skinny Fit Denim Jeans","Jeans","Hot Topic","Men"
1302059,21613,"Vintage Distressed Slim Straight Fit Denim Jeans","Jeans","Hot Topic","Men"
1302060,22099,"Tripp Red Plaid Zip Skinny Pants","Pants","Hot Topic","Men"
1302061,22139,"Royal Bones Plaid Overdye Super Skinny Pants","Pants","Hot Topic","Men"
1302062,22300,"RUDE Khaki Skinny Pants","Pants","Hot Topic","Men"
1302063,22312,"Royal Bones Red Plaid Zip Skinny Pants","Pants","Hot Topic","Men"
1302064,22317,"Royal Bones Black And White Pinstripe Zipper Skinny Pants","Pants","Hot Topic","Men"
1302065,22637,"RUDE Black Skinny Cords","Pants","Hot Topic","Men"
1302066,23640,"Misfits Fiend Club Denim Vest","Outerwear & Coats","Hot Topic","Men"
1302067,24234,"Rude Stone Wash Denim Vest","Outerwear & Coats","Hot Topic","Men"
1302068,24240,"RUDE Black Denim Houndstooth Hooded Vest","Outerwear & Coats","Hot Topic","Men"
1302069,27306,"Hello Kitty Turquoise Pirate Lounge Shorts","Sleep & Lounge","Hot Topic","Men"
1302070,28856,"Eyeglasses Boss Black Boss 0479 0807 Black","Accessories","Hugo Boss","Men"
1302071,11923,"Just Sexy Women's Stretch Lace Padded Cup Babydoll Set","Intimates","Just Sexy","Women"
1302072,11949,"Just Sexy Women's Padded Cup Babydoll with Lace Over Contrast Mesh","Intimates","Just Sexy","Women"
1302073,11979,"Just Sexy Women's Mesh Padded Cup Babydoll with Lace Over Bodice","Intimates","Just Sexy","Women"
1302074,11983,"Just Sexy Women's Lace Over Padded Satin Cups Babydoll","Intimates","Just Sexy","Women"
1302075,12042,"Just Sexy Women's Stretch Lace Padded Cup Babydoll","Intimates","Just Sexy","Women"
1302076,12113,"Just Sexy Women's Plus-Size Dobby Mesh Padded Cup Babydoll","Intimates","Just Sexy","Women"
1302077,12132,"Just Sexy Women's Padded Cup Babydoll with Sequin Trim","Intimates","Just Sexy","Women"
1302078,12165,"Just Sexy Women's Lace and Mesh Padded Cup Babydoll Thong Set","Intimates","Just Sexy","Women"
1302079,12188,"Just Sexy Women's Stretch Lace Over Contrast Mesh Padded Cup Babydoll","Intimates","Just Sexy","Women"
1302080,12191,"Just Sexy Women's Padded Cup Babydoll","Intimates","Just Sexy","Women"
1302081,12198,"Just Sexy Women's Plus Size Lace Over Padded Satin Cups Babydoll","Intimates","Just Sexy","Women"
1302082,7637,"Mac & Jac Women's Tie Front Jacket","Blazers & Jackets","Mac & Jac","Women"
1302083,22649,"Men's Super 120s 100% Virgin Wool Charcoal Flat Front Dress Pants","Pants","Montefino","Men"
1302084,3248,"Nine West Dresses Women's 3/4 Sleeve Lace Sheath Dress","Dresses","Nine West","Women"
1302085,3390,"Nine West Dresses Women's Split Neck Sweater Dress","Dresses","Nine West","Women"
1302086,3393,"Nine West Dresses Women's Lace Edge Trim Bateau Neck","Dresses","Nine West","Women"
1302087,3422,"Nine West Dresses Women's Bateau Neck Long Sleeve Dress","Dresses","Nine West","Women"
1302088,3500,"Nine West  Women's Ruffle  Racer Back Maxi Dress","Dresses","Nine West","Women"
1302089,3908,"Nine West Dresses Women's Split Sleeve Dress With Buckle","Dresses","Nine West","Women"
1302090,4007,"Nine West Dresses Women's Strapless Hi-Low Hem Party Dress","Dresses","Nine West","Women"
1302091,8079,"Nine West Urban Multi Pant Suit","Suits","Nine West","Women"
1302092,8085,"Nine West Women's Jewel Luxury Pant Suit Teal Black","Suits","Nine West","Women"
1302093,8086,"Nine West Women's Retro Chic Skirt Suit 20W Black [Apparel] [Apparel]","Suits","Nine West","Women"
1302094,8118,"Nine West Women's Knit Unmatched Jacket And Skirt","Suits","Nine West","Women"
