"date_key","date_id","day","month","year"
8527,"2042-05-06","06","05","2042"
8528,"2042-05-07","07","05","2042"
8529,"2042-05-08","08","05","2042"
8530,"2042-05-09","09","05","2042"
8531,"2042-05-10","10","05","2042"
8532,"2042-05-11","11","05","2042"
8533,"2042-05-12","12","05","2042"
8534,"2042-05-13","13","05","2042"
8535,"2042-05-14","14","05","2042"
8536,"2042-05-15","15","05","2042"
8537,"2042-05-16","16","05","2042"
8538,"2042-05-17","17","05","2042"
8539,"2042-05-18","18","05","2042"
8540,"2042-05-19","19","05","2042"
8541,"2042-05-20","20","05","2042"
8542,"2042-05-21","21","05","2042"
8543,"2042-05-22","22","05","2042"
8544,"2042-05-23","23","05","2042"
8545,"2042-05-24","24","05","2042"
8546,"2042-05-25","25","05","2042"
8547,"2042-05-26","26","05","2042"
8548,"2042-05-27","27","05","2042"
8549,"2042-05-28","28","05","2042"
8550,"2042-05-29","29","05","2042"
8551,"2042-05-30","30","05","2042"
8552,"2042-05-31","31","05","2042"
8553,"2042-06-01","01","06","2042"
8554,"2042-06-02","02","06","2042"
8555,"2042-06-03","03","06","2042"
8556,"2042-06-04","04","06","2042"
8557,"2042-06-05","05","06","2042"
8558,"2042-06-06","06","06","2042"
8559,"2042-06-07","07","06","2042"
8560,"2042-06-08","08","06","2042"
8561,"2042-06-09","09","06","2042"
8562,"2042-06-10","10","06","2042"
8563,"2042-06-11","11","06","2042"
8564,"2042-06-12","12","06","2042"
8565,"2042-06-13","13","06","2042"
8566,"2042-06-14","14","06","2042"
8567,"2042-06-15","15","06","2042"
8568,"2042-06-16","16","06","2042"
8569,"2042-06-17","17","06","2042"
8570,"2042-06-18","18","06","2042"
8571,"2042-06-19","19","06","2042"
8572,"2042-06-20","20","06","2042"
8573,"2042-06-21","21","06","2042"
8574,"2042-06-22","22","06","2042"
8575,"2042-06-23","23","06","2042"
8576,"2042-06-24","24","06","2042"
8577,"2042-06-25","25","06","2042"
8578,"2042-06-26","26","06","2042"
8579,"2042-06-27","27","06","2042"
8580,"2042-06-28","28","06","2042"
8581,"2042-06-29","29","06","2042"
8582,"2042-06-30","30","06","2042"
8583,"2042-07-01","01","07","2042"
8584,"2042-07-02","02","07","2042"
8585,"2042-07-03","03","07","2042"
8586,"2042-07-04","04","07","2042"
8587,"2042-07-05","05","07","2042"
8588,"2042-07-06","06","07","2042"
8589,"2042-07-07","07","07","2042"
8590,"2042-07-08","08","07","2042"
8591,"2042-07-09","09","07","2042"
8592,"2042-07-10","10","07","2042"
8593,"2042-07-11","11","07","2042"
8594,"2042-07-12","12","07","2042"
8595,"2042-07-13","13","07","2042"
8596,"2042-07-14","14","07","2042"
8597,"2042-07-15","15","07","2042"
8598,"2042-07-16","16","07","2042"
8599,"2042-07-17","17","07","2042"
8600,"2042-07-18","18","07","2042"
8601,"2042-07-19","19","07","2042"
8602,"2042-07-20","20","07","2042"
8603,"2042-07-21","21","07","2042"
8604,"2042-07-22","22","07","2042"
8605,"2042-07-23","23","07","2042"
8606,"2042-07-24","24","07","2042"
8607,"2042-07-25","25","07","2042"
8608,"2042-07-26","26","07","2042"
8609,"2042-07-27","27","07","2042"
8610,"2042-07-28","28","07","2042"
8611,"2042-07-29","29","07","2042"
8612,"2042-07-30","30","07","2042"
8613,"2042-07-31","31","07","2042"
8614,"2042-08-01","01","08","2042"
8615,"2042-08-02","02","08","2042"
8616,"2042-08-03","03","08","2042"
8617,"2042-08-04","04","08","2042"
8618,"2042-08-05","05","08","2042"
8619,"2042-08-06","06","08","2042"
8620,"2042-08-07","07","08","2042"
8621,"2042-08-08","08","08","2042"
8622,"2042-08-09","09","08","2042"
8623,"2042-08-10","10","08","2042"
8624,"2042-08-11","11","08","2042"
8625,"2042-08-12","12","08","2042"
8626,"2042-08-13","13","08","2042"
8627,"2042-08-14","14","08","2042"
8628,"2042-08-15","15","08","2042"
8629,"2042-08-16","16","08","2042"
8630,"2042-08-17","17","08","2042"
8631,"2042-08-18","18","08","2042"
8632,"2042-08-19","19","08","2042"
8633,"2042-08-20","20","08","2042"
8634,"2042-08-21","21","08","2042"
8635,"2042-08-22","22","08","2042"
8636,"2042-08-23","23","08","2042"
8637,"2042-08-24","24","08","2042"
8638,"2042-08-25","25","08","2042"
8639,"2042-08-26","26","08","2042"
8640,"2042-08-27","27","08","2042"
8641,"2042-08-28","28","08","2042"
8642,"2042-08-29","29","08","2042"
8643,"2042-08-30","30","08","2042"
8644,"2042-08-31","31","08","2042"
8645,"2042-09-01","01","09","2042"
8646,"2042-09-02","02","09","2042"
8647,"2042-09-03","03","09","2042"
8648,"2042-09-04","04","09","2042"
8649,"2042-09-05","05","09","2042"
8650,"2042-09-06","06","09","2042"
8651,"2042-09-07","07","09","2042"
8652,"2042-09-08","08","09","2042"
8653,"2042-09-09","09","09","2042"
8654,"2042-09-10","10","09","2042"
8655,"2042-09-11","11","09","2042"
8656,"2042-09-12","12","09","2042"
8657,"2042-09-13","13","09","2042"
8658,"2042-09-14","14","09","2042"
8659,"2042-09-15","15","09","2042"
8660,"2042-09-16","16","09","2042"
8661,"2042-09-17","17","09","2042"
8662,"2042-09-18","18","09","2042"
8663,"2042-09-19","19","09","2042"
8664,"2042-09-20","20","09","2042"
8665,"2042-09-21","21","09","2042"
8666,"2042-09-22","22","09","2042"
8667,"2042-09-23","23","09","2042"
8668,"2042-09-24","24","09","2042"
8669,"2042-09-25","25","09","2042"
8670,"2042-09-26","26","09","2042"
8671,"2042-09-27","27","09","2042"
8672,"2042-09-28","28","09","2042"
8673,"2042-09-29","29","09","2042"
8674,"2042-09-30","30","09","2042"
8675,"2042-10-01","01","10","2042"
8676,"2042-10-02","02","10","2042"
8677,"2042-10-03","03","10","2042"
8678,"2042-10-04","04","10","2042"
8679,"2042-10-05","05","10","2042"
8680,"2042-10-06","06","10","2042"
8681,"2042-10-07","07","10","2042"
8682,"2042-10-08","08","10","2042"
8683,"2042-10-09","09","10","2042"
8684,"2042-10-10","10","10","2042"
8685,"2042-10-11","11","10","2042"
8686,"2042-10-12","12","10","2042"
8687,"2042-10-13","13","10","2042"
8688,"2042-10-14","14","10","2042"
8689,"2042-10-15","15","10","2042"
8690,"2042-10-16","16","10","2042"
8691,"2042-10-17","17","10","2042"
8692,"2042-10-18","18","10","2042"
8693,"2042-10-19","19","10","2042"
8694,"2042-10-20","20","10","2042"
8695,"2042-10-21","21","10","2042"
8696,"2042-10-22","22","10","2042"
8697,"2042-10-23","23","10","2042"
8698,"2042-10-24","24","10","2042"
8699,"2042-10-25","25","10","2042"
8700,"2042-10-26","26","10","2042"
8701,"2042-10-27","27","10","2042"
8702,"2042-10-28","28","10","2042"
8703,"2042-10-29","29","10","2042"
8704,"2042-10-30","30","10","2042"
8705,"2042-10-31","31","10","2042"
8706,"2042-11-01","01","11","2042"
8707,"2042-11-02","02","11","2042"
8708,"2042-11-03","03","11","2042"
8709,"2042-11-04","04","11","2042"
8710,"2042-11-05","05","11","2042"
8711,"2042-11-06","06","11","2042"
8712,"2042-11-07","07","11","2042"
8713,"2042-11-08","08","11","2042"
8714,"2042-11-09","09","11","2042"
8715,"2042-11-10","10","11","2042"
8716,"2042-11-11","11","11","2042"
8717,"2042-11-12","12","11","2042"
8718,"2042-11-13","13","11","2042"
8719,"2042-11-14","14","11","2042"
8720,"2042-11-15","15","11","2042"
8721,"2042-11-16","16","11","2042"
8722,"2042-11-17","17","11","2042"
8723,"2042-11-18","18","11","2042"
8724,"2042-11-19","19","11","2042"
8725,"2042-11-20","20","11","2042"
8726,"2042-11-21","21","11","2042"
8727,"2042-11-22","22","11","2042"
8728,"2042-11-23","23","11","2042"
8729,"2042-11-24","24","11","2042"
8730,"2042-11-25","25","11","2042"
8731,"2042-11-26","26","11","2042"
8732,"2042-11-27","27","11","2042"
8733,"2042-11-28","28","11","2042"
8734,"2042-11-29","29","11","2042"
8735,"2042-11-30","30","11","2042"
8736,"2042-12-01","01","12","2042"
8737,"2042-12-02","02","12","2042"
8738,"2042-12-03","03","12","2042"
8739,"2042-12-04","04","12","2042"
8740,"2042-12-05","05","12","2042"
8741,"2042-12-06","06","12","2042"
8742,"2042-12-07","07","12","2042"
8743,"2042-12-08","08","12","2042"
8744,"2042-12-09","09","12","2042"
8745,"2042-12-10","10","12","2042"
8746,"2042-12-11","11","12","2042"
8747,"2042-12-12","12","12","2042"
8748,"2042-12-13","13","12","2042"
8749,"2042-12-14","14","12","2042"
8750,"2042-12-15","15","12","2042"
8751,"2042-12-16","16","12","2042"
8752,"2042-12-17","17","12","2042"
8753,"2042-12-18","18","12","2042"
8754,"2042-12-19","19","12","2042"
8755,"2042-12-20","20","12","2042"
8756,"2042-12-21","21","12","2042"
8757,"2042-12-22","22","12","2042"
8758,"2042-12-23","23","12","2042"
8759,"2042-12-24","24","12","2042"
8760,"2042-12-25","25","12","2042"
8761,"2042-12-26","26","12","2042"
8762,"2042-12-27","27","12","2042"
8763,"2042-12-28","28","12","2042"
8764,"2042-12-29","29","12","2042"
8765,"2042-12-30","30","12","2042"
8766,"2042-12-31","31","12","2042"
8767,"2043-01-01","01","01","2043"
8768,"2043-01-02","02","01","2043"
8769,"2043-01-03","03","01","2043"
8770,"2043-01-04","04","01","2043"
8771,"2043-01-05","05","01","2043"
8772,"2043-01-06","06","01","2043"
8773,"2043-01-07","07","01","2043"
8774,"2043-01-08","08","01","2043"
8775,"2043-01-09","09","01","2043"
8776,"2043-01-10","10","01","2043"
8777,"2043-01-11","11","01","2043"
8778,"2043-01-12","12","01","2043"
8779,"2043-01-13","13","01","2043"
8780,"2043-01-14","14","01","2043"
8781,"2043-01-15","15","01","2043"
8782,"2043-01-16","16","01","2043"
8783,"2043-01-17","17","01","2043"
8784,"2043-01-18","18","01","2043"
8785,"2043-01-19","19","01","2043"
8786,"2043-01-20","20","01","2043"
8787,"2043-01-21","21","01","2043"
8788,"2043-01-22","22","01","2043"
8789,"2043-01-23","23","01","2043"
8790,"2043-01-24","24","01","2043"
8791,"2043-01-25","25","01","2043"
8792,"2043-01-26","26","01","2043"
8793,"2043-01-27","27","01","2043"
8794,"2043-01-28","28","01","2043"
8795,"2043-01-29","29","01","2043"
8796,"2043-01-30","30","01","2043"
8797,"2043-01-31","31","01","2043"
8798,"2043-02-01","01","02","2043"
8799,"2043-02-02","02","02","2043"
8800,"2043-02-03","03","02","2043"
8801,"2043-02-04","04","02","2043"
8802,"2043-02-05","05","02","2043"
8803,"2043-02-06","06","02","2043"
8804,"2043-02-07","07","02","2043"
8805,"2043-02-08","08","02","2043"
8806,"2043-02-09","09","02","2043"
8807,"2043-02-10","10","02","2043"
8808,"2043-02-11","11","02","2043"
8809,"2043-02-12","12","02","2043"
8810,"2043-02-13","13","02","2043"
8811,"2043-02-14","14","02","2043"
8812,"2043-02-15","15","02","2043"
8813,"2043-02-16","16","02","2043"
8814,"2043-02-17","17","02","2043"
8815,"2043-02-18","18","02","2043"
8816,"2043-02-19","19","02","2043"
8817,"2043-02-20","20","02","2043"
8818,"2043-02-21","21","02","2043"
8819,"2043-02-22","22","02","2043"
8820,"2043-02-23","23","02","2043"
8821,"2043-02-24","24","02","2043"
8822,"2043-02-25","25","02","2043"
8823,"2043-02-26","26","02","2043"
8824,"2043-02-27","27","02","2043"
8825,"2043-02-28","28","02","2043"
8826,"2043-03-01","01","03","2043"
8827,"2043-03-02","02","03","2043"
8828,"2043-03-03","03","03","2043"
8829,"2043-03-04","04","03","2043"
8830,"2043-03-05","05","03","2043"
8831,"2043-03-06","06","03","2043"
8832,"2043-03-07","07","03","2043"
8833,"2043-03-08","08","03","2043"
8834,"2043-03-09","09","03","2043"
8835,"2043-03-10","10","03","2043"
8836,"2043-03-11","11","03","2043"
8837,"2043-03-12","12","03","2043"
8838,"2043-03-13","13","03","2043"
8839,"2043-03-14","14","03","2043"
8840,"2043-03-15","15","03","2043"
8841,"2043-03-16","16","03","2043"
8842,"2043-03-17","17","03","2043"
8843,"2043-03-18","18","03","2043"
8844,"2043-03-19","19","03","2043"
8845,"2043-03-20","20","03","2043"
8846,"2043-03-21","21","03","2043"
8847,"2043-03-22","22","03","2043"
8848,"2043-03-23","23","03","2043"
8849,"2043-03-24","24","03","2043"
8850,"2043-03-25","25","03","2043"
8851,"2043-03-26","26","03","2043"
8852,"2043-03-27","27","03","2043"
8853,"2043-03-28","28","03","2043"
8854,"2043-03-29","29","03","2043"
8855,"2043-03-30","30","03","2043"
8856,"2043-03-31","31","03","2043"
8857,"2043-04-01","01","04","2043"
8858,"2043-04-02","02","04","2043"
8859,"2043-04-03","03","04","2043"
8860,"2043-04-04","04","04","2043"
8861,"2043-04-05","05","04","2043"
8862,"2043-04-06","06","04","2043"
8863,"2043-04-07","07","04","2043"
8864,"2043-04-08","08","04","2043"
8865,"2043-04-09","09","04","2043"
8866,"2043-04-10","10","04","2043"
8867,"2043-04-11","11","04","2043"
8868,"2043-04-12","12","04","2043"
8869,"2043-04-13","13","04","2043"
8870,"2043-04-14","14","04","2043"
8871,"2043-04-15","15","04","2043"
8872,"2043-04-16","16","04","2043"
8873,"2043-04-17","17","04","2043"
8874,"2043-04-18","18","04","2043"
8875,"2043-04-19","19","04","2043"
8876,"2043-04-20","20","04","2043"
8877,"2043-04-21","21","04","2043"
8878,"2043-04-22","22","04","2043"
8879,"2043-04-23","23","04","2043"
8880,"2043-04-24","24","04","2043"
8881,"2043-04-25","25","04","2043"
8882,"2043-04-26","26","04","2043"
8883,"2043-04-27","27","04","2043"
8884,"2043-04-28","28","04","2043"
8885,"2043-04-29","29","04","2043"
8886,"2043-04-30","30","04","2043"
8887,"2043-05-01","01","05","2043"
8888,"2043-05-02","02","05","2043"
8889,"2043-05-03","03","05","2043"
8890,"2043-05-04","04","05","2043"
8891,"2043-05-05","05","05","2043"
8892,"2043-05-06","06","05","2043"
8893,"2043-05-07","07","05","2043"
8894,"2043-05-08","08","05","2043"
8895,"2043-05-09","09","05","2043"
8896,"2043-05-10","10","05","2043"
8897,"2043-05-11","11","05","2043"
8898,"2043-05-12","12","05","2043"
8899,"2043-05-13","13","05","2043"
8900,"2043-05-14","14","05","2043"
8901,"2043-05-15","15","05","2043"
8902,"2043-05-16","16","05","2043"
8903,"2043-05-17","17","05","2043"
8904,"2043-05-18","18","05","2043"
8905,"2043-05-19","19","05","2043"
8906,"2043-05-20","20","05","2043"
8907,"2043-05-21","21","05","2043"
8908,"2043-05-22","22","05","2043"
8909,"2043-05-23","23","05","2043"
8910,"2043-05-24","24","05","2043"
8911,"2043-05-25","25","05","2043"
8912,"2043-05-26","26","05","2043"
8913,"2043-05-27","27","05","2043"
8914,"2043-05-28","28","05","2043"
8915,"2043-05-29","29","05","2043"
8916,"2043-05-30","30","05","2043"
8917,"2043-05-31","31","05","2043"
8918,"2043-06-01","01","06","2043"
8919,"2043-06-02","02","06","2043"
8920,"2043-06-03","03","06","2043"
8921,"2043-06-04","04","06","2043"
8922,"2043-06-05","05","06","2043"
8923,"2043-06-06","06","06","2043"
8924,"2043-06-07","07","06","2043"
8925,"2043-06-08","08","06","2043"
8926,"2043-06-09","09","06","2043"
8927,"2043-06-10","10","06","2043"
8928,"2043-06-11","11","06","2043"
8929,"2043-06-12","12","06","2043"
8930,"2043-06-13","13","06","2043"
8931,"2043-06-14","14","06","2043"
8932,"2043-06-15","15","06","2043"
8933,"2043-06-16","16","06","2043"
8934,"2043-06-17","17","06","2043"
8935,"2043-06-18","18","06","2043"
8936,"2043-06-19","19","06","2043"
8937,"2043-06-20","20","06","2043"
8938,"2043-06-21","21","06","2043"
8939,"2043-06-22","22","06","2043"
8940,"2043-06-23","23","06","2043"
8941,"2043-06-24","24","06","2043"
8942,"2043-06-25","25","06","2043"
8943,"2043-06-26","26","06","2043"
8944,"2043-06-27","27","06","2043"
8945,"2043-06-28","28","06","2043"
8946,"2043-06-29","29","06","2043"
8947,"2043-06-30","30","06","2043"
8948,"2043-07-01","01","07","2043"
8949,"2043-07-02","02","07","2043"
8950,"2043-07-03","03","07","2043"
8951,"2043-07-04","04","07","2043"
8952,"2043-07-05","05","07","2043"
8953,"2043-07-06","06","07","2043"
8954,"2043-07-07","07","07","2043"
8955,"2043-07-08","08","07","2043"
8956,"2043-07-09","09","07","2043"
8957,"2043-07-10","10","07","2043"
8958,"2043-07-11","11","07","2043"
8959,"2043-07-12","12","07","2043"
8960,"2043-07-13","13","07","2043"
8961,"2043-07-14","14","07","2043"
8962,"2043-07-15","15","07","2043"
8963,"2043-07-16","16","07","2043"
8964,"2043-07-17","17","07","2043"
8965,"2043-07-18","18","07","2043"
8966,"2043-07-19","19","07","2043"
8967,"2043-07-20","20","07","2043"
8968,"2043-07-21","21","07","2043"
8969,"2043-07-22","22","07","2043"
8970,"2043-07-23","23","07","2043"
8971,"2043-07-24","24","07","2043"
8972,"2043-07-25","25","07","2043"
8973,"2043-07-26","26","07","2043"
8974,"2043-07-27","27","07","2043"
8975,"2043-07-28","28","07","2043"
8976,"2043-07-29","29","07","2043"
8977,"2043-07-30","30","07","2043"
8978,"2043-07-31","31","07","2043"
8979,"2043-08-01","01","08","2043"
8980,"2043-08-02","02","08","2043"
8981,"2043-08-03","03","08","2043"
8982,"2043-08-04","04","08","2043"
8983,"2043-08-05","05","08","2043"
8984,"2043-08-06","06","08","2043"
8985,"2043-08-07","07","08","2043"
8986,"2043-08-08","08","08","2043"
8987,"2043-08-09","09","08","2043"
8988,"2043-08-10","10","08","2043"
8989,"2043-08-11","11","08","2043"
8990,"2043-08-12","12","08","2043"
8991,"2043-08-13","13","08","2043"
8992,"2043-08-14","14","08","2043"
8993,"2043-08-15","15","08","2043"
8994,"2043-08-16","16","08","2043"
8995,"2043-08-17","17","08","2043"
8996,"2043-08-18","18","08","2043"
8997,"2043-08-19","19","08","2043"
8998,"2043-08-20","20","08","2043"
8999,"2043-08-21","21","08","2043"
9000,"2043-08-22","22","08","2043"
9001,"2043-08-23","23","08","2043"
9002,"2043-08-24","24","08","2043"
9003,"2043-08-25","25","08","2043"
9004,"2043-08-26","26","08","2043"
9005,"2043-08-27","27","08","2043"
9006,"2043-08-28","28","08","2043"
9007,"2043-08-29","29","08","2043"
9008,"2043-08-30","30","08","2043"
9009,"2043-08-31","31","08","2043"
9010,"2043-09-01","01","09","2043"
9011,"2043-09-02","02","09","2043"
9012,"2043-09-03","03","09","2043"
9013,"2043-09-04","04","09","2043"
9014,"2043-09-05","05","09","2043"
9015,"2043-09-06","06","09","2043"
9016,"2043-09-07","07","09","2043"
9017,"2043-09-08","08","09","2043"
9018,"2043-09-09","09","09","2043"
9019,"2043-09-10","10","09","2043"
9020,"2043-09-11","11","09","2043"
9021,"2043-09-12","12","09","2043"
9022,"2043-09-13","13","09","2043"
9023,"2043-09-14","14","09","2043"
9024,"2043-09-15","15","09","2043"
9025,"2043-09-16","16","09","2043"
9026,"2043-09-17","17","09","2043"
9027,"2043-09-18","18","09","2043"
9028,"2043-09-19","19","09","2043"
9029,"2043-09-20","20","09","2043"
9030,"2043-09-21","21","09","2043"
9031,"2043-09-22","22","09","2043"
9032,"2043-09-23","23","09","2043"
9033,"2043-09-24","24","09","2043"
9034,"2043-09-25","25","09","2043"
9035,"2043-09-26","26","09","2043"
9036,"2043-09-27","27","09","2043"
9037,"2043-09-28","28","09","2043"
9038,"2043-09-29","29","09","2043"
9039,"2043-09-30","30","09","2043"
9040,"2043-10-01","01","10","2043"
9041,"2043-10-02","02","10","2043"
9042,"2043-10-03","03","10","2043"
9043,"2043-10-04","04","10","2043"
9044,"2043-10-05","05","10","2043"
9045,"2043-10-06","06","10","2043"
9046,"2043-10-07","07","10","2043"
9047,"2043-10-08","08","10","2043"
9048,"2043-10-09","09","10","2043"
9049,"2043-10-10","10","10","2043"
9050,"2043-10-11","11","10","2043"
9051,"2043-10-12","12","10","2043"
9052,"2043-10-13","13","10","2043"
9053,"2043-10-14","14","10","2043"
9054,"2043-10-15","15","10","2043"
9055,"2043-10-16","16","10","2043"
9056,"2043-10-17","17","10","2043"
9057,"2043-10-18","18","10","2043"
9058,"2043-10-19","19","10","2043"
9059,"2043-10-20","20","10","2043"
9060,"2043-10-21","21","10","2043"
9061,"2043-10-22","22","10","2043"
9062,"2043-10-23","23","10","2043"
9063,"2043-10-24","24","10","2043"
9064,"2043-10-25","25","10","2043"
9065,"2043-10-26","26","10","2043"
9066,"2043-10-27","27","10","2043"
9067,"2043-10-28","28","10","2043"
9068,"2043-10-29","29","10","2043"
9069,"2043-10-30","30","10","2043"
9070,"2043-10-31","31","10","2043"
9071,"2043-11-01","01","11","2043"
9072,"2043-11-02","02","11","2043"
9073,"2043-11-03","03","11","2043"
9074,"2043-11-04","04","11","2043"
9075,"2043-11-05","05","11","2043"
9076,"2043-11-06","06","11","2043"
9077,"2043-11-07","07","11","2043"
9078,"2043-11-08","08","11","2043"
9079,"2043-11-09","09","11","2043"
9080,"2043-11-10","10","11","2043"
9081,"2043-11-11","11","11","2043"
9082,"2043-11-12","12","11","2043"
9083,"2043-11-13","13","11","2043"
9084,"2043-11-14","14","11","2043"
9085,"2043-11-15","15","11","2043"
9086,"2043-11-16","16","11","2043"
9087,"2043-11-17","17","11","2043"
9088,"2043-11-18","18","11","2043"
9089,"2043-11-19","19","11","2043"
9090,"2043-11-20","20","11","2043"
9091,"2043-11-21","21","11","2043"
9092,"2043-11-22","22","11","2043"
9093,"2043-11-23","23","11","2043"
9094,"2043-11-24","24","11","2043"
9095,"2043-11-25","25","11","2043"
9096,"2043-11-26","26","11","2043"
9097,"2043-11-27","27","11","2043"
9098,"2043-11-28","28","11","2043"
9099,"2043-11-29","29","11","2043"
9100,"2043-11-30","30","11","2043"
9101,"2043-12-01","01","12","2043"
9102,"2043-12-02","02","12","2043"
9103,"2043-12-03","03","12","2043"
9104,"2043-12-04","04","12","2043"
9105,"2043-12-05","05","12","2043"
9106,"2043-12-06","06","12","2043"
9107,"2043-12-07","07","12","2043"
9108,"2043-12-08","08","12","2043"
9109,"2043-12-09","09","12","2043"
9110,"2043-12-10","10","12","2043"
9111,"2043-12-11","11","12","2043"
9112,"2043-12-12","12","12","2043"
9113,"2043-12-13","13","12","2043"
9114,"2043-12-14","14","12","2043"
9115,"2043-12-15","15","12","2043"
9116,"2043-12-16","16","12","2043"
9117,"2043-12-17","17","12","2043"
9118,"2043-12-18","18","12","2043"
9119,"2043-12-19","19","12","2043"
9120,"2043-12-20","20","12","2043"
9121,"2043-12-21","21","12","2043"
9122,"2043-12-22","22","12","2043"
9123,"2043-12-23","23","12","2043"
9124,"2043-12-24","24","12","2043"
9125,"2043-12-25","25","12","2043"
9126,"2043-12-26","26","12","2043"
9127,"2043-12-27","27","12","2043"
9128,"2043-12-28","28","12","2043"
9129,"2043-12-29","29","12","2043"
9130,"2043-12-30","30","12","2043"
9131,"2043-12-31","31","12","2043"
9132,"2044-01-01","01","01","2044"
9133,"2044-01-02","02","01","2044"
9134,"2044-01-03","03","01","2044"
9135,"2044-01-04","04","01","2044"
9136,"2044-01-05","05","01","2044"
9137,"2044-01-06","06","01","2044"
9138,"2044-01-07","07","01","2044"
9139,"2044-01-08","08","01","2044"
9140,"2044-01-09","09","01","2044"
9141,"2044-01-10","10","01","2044"
9142,"2044-01-11","11","01","2044"
9143,"2044-01-12","12","01","2044"
9144,"2044-01-13","13","01","2044"
9145,"2044-01-14","14","01","2044"
9146,"2044-01-15","15","01","2044"
9147,"2044-01-16","16","01","2044"
9148,"2044-01-17","17","01","2044"
9149,"2044-01-18","18","01","2044"
9150,"2044-01-19","19","01","2044"
9151,"2044-01-20","20","01","2044"
9152,"2044-01-21","21","01","2044"
9153,"2044-01-22","22","01","2044"
9154,"2044-01-23","23","01","2044"
9155,"2044-01-24","24","01","2044"
9156,"2044-01-25","25","01","2044"
9157,"2044-01-26","26","01","2044"
9158,"2044-01-27","27","01","2044"
9159,"2044-01-28","28","01","2044"
9160,"2044-01-29","29","01","2044"
9161,"2044-01-30","30","01","2044"
9162,"2044-01-31","31","01","2044"
9163,"2044-02-01","01","02","2044"
9164,"2044-02-02","02","02","2044"
9165,"2044-02-03","03","02","2044"
9166,"2044-02-04","04","02","2044"
9167,"2044-02-05","05","02","2044"
9168,"2044-02-06","06","02","2044"
9169,"2044-02-07","07","02","2044"
9170,"2044-02-08","08","02","2044"
9171,"2044-02-09","09","02","2044"
9172,"2044-02-10","10","02","2044"
9173,"2044-02-11","11","02","2044"
9174,"2044-02-12","12","02","2044"
9175,"2044-02-13","13","02","2044"
9176,"2044-02-14","14","02","2044"
9177,"2044-02-15","15","02","2044"
9178,"2044-02-16","16","02","2044"
9179,"2044-02-17","17","02","2044"
9180,"2044-02-18","18","02","2044"
9181,"2044-02-19","19","02","2044"
9182,"2044-02-20","20","02","2044"
9183,"2044-02-21","21","02","2044"
9184,"2044-02-22","22","02","2044"
9185,"2044-02-23","23","02","2044"
9186,"2044-02-24","24","02","2044"
9187,"2044-02-25","25","02","2044"
9188,"2044-02-26","26","02","2044"
9189,"2044-02-27","27","02","2044"
9190,"2044-02-28","28","02","2044"
9191,"2044-02-29","29","02","2044"
9192,"2044-03-01","01","03","2044"
9193,"2044-03-02","02","03","2044"
9194,"2044-03-03","03","03","2044"
9195,"2044-03-04","04","03","2044"
9196,"2044-03-05","05","03","2044"
9197,"2044-03-06","06","03","2044"
9198,"2044-03-07","07","03","2044"
9199,"2044-03-08","08","03","2044"
9200,"2044-03-09","09","03","2044"
9201,"2044-03-10","10","03","2044"
9202,"2044-03-11","11","03","2044"
9203,"2044-03-12","12","03","2044"
9204,"2044-03-13","13","03","2044"
9205,"2044-03-14","14","03","2044"
9206,"2044-03-15","15","03","2044"
9207,"2044-03-16","16","03","2044"
9208,"2044-03-17","17","03","2044"
9209,"2044-03-18","18","03","2044"
9210,"2044-03-19","19","03","2044"
9211,"2044-03-20","20","03","2044"
9212,"2044-03-21","21","03","2044"
9213,"2044-03-22","22","03","2044"
9214,"2044-03-23","23","03","2044"
9215,"2044-03-24","24","03","2044"
9216,"2044-03-25","25","03","2044"
9217,"2044-03-26","26","03","2044"
9218,"2044-03-27","27","03","2044"
9219,"2044-03-28","28","03","2044"
9220,"2044-03-29","29","03","2044"
9221,"2044-03-30","30","03","2044"
9222,"2044-03-31","31","03","2044"
9223,"2044-04-01","01","04","2044"
9224,"2044-04-02","02","04","2044"
9225,"2044-04-03","03","04","2044"
9226,"2044-04-04","04","04","2044"
9227,"2044-04-05","05","04","2044"
9228,"2044-04-06","06","04","2044"
9229,"2044-04-07","07","04","2044"
9230,"2044-04-08","08","04","2044"
9231,"2044-04-09","09","04","2044"
9232,"2044-04-10","10","04","2044"
9233,"2044-04-11","11","04","2044"
9234,"2044-04-12","12","04","2044"
9235,"2044-04-13","13","04","2044"
9236,"2044-04-14","14","04","2044"
9237,"2044-04-15","15","04","2044"
9238,"2044-04-16","16","04","2044"
9239,"2044-04-17","17","04","2044"
9240,"2044-04-18","18","04","2044"
9241,"2044-04-19","19","04","2044"
9242,"2044-04-20","20","04","2044"
9243,"2044-04-21","21","04","2044"
9244,"2044-04-22","22","04","2044"
9245,"2044-04-23","23","04","2044"
9246,"2044-04-24","24","04","2044"
9247,"2044-04-25","25","04","2044"
9248,"2044-04-26","26","04","2044"
9249,"2044-04-27","27","04","2044"
9250,"2044-04-28","28","04","2044"
9251,"2044-04-29","29","04","2044"
9252,"2044-04-30","30","04","2044"
9253,"2044-05-01","01","05","2044"
9254,"2044-05-02","02","05","2044"
9255,"2044-05-03","03","05","2044"
9256,"2044-05-04","04","05","2044"
9257,"2044-05-05","05","05","2044"
9258,"2044-05-06","06","05","2044"
9259,"2044-05-07","07","05","2044"
9260,"2044-05-08","08","05","2044"
9261,"2044-05-09","09","05","2044"
9262,"2044-05-10","10","05","2044"
